<<<<<<< HEAD
"country","iso3c","year","crecimiento_pbi","pbi_p_c","apertura","formacion_bruta_capital","consumo_gobierno","inflacion","poblacion","region","income","deficit_millones","deficit_pbi","deuda_millones","deuda_pbi","deuda_per_capita"
"Hungary","HUN",2020,-4.33872540024058,14664.2971195385,154.295498794188,26.5126578421967,21.1998844610097,6.42661364413084,-0.252049642963059,"Europe & Central Asia","High income",-7.5,78.7,6193.69
"Hungary","HUN",2023,-0.842528840639091,16389.3914509189,157.10677596052,25.5923811381969,19.8791941756231,15.2103167237835,-0.134269181500181,"Europe & Central Asia","High income",-6.8,73.2,5358.24
"Iceland","ISL",2017,4.19494878934674,56501.4576670531,86.9789469759093,21.7725010047987,23.6772641856698,0.936992894826489,2.34558267643862,"Europe & Central Asia","High income",1.3,70.79,5011.2241
"Iceland","ISL",2020,-6.94045306829003,52641.7234922236,67.9750756256744,21.2182908692427,28.0705864394643,4.01588809007708,1.6230862512591,"Europe & Central Asia","High income",-8.8,76.09,5789.6881
"Iceland","ISL",2023,5.64646181923563,59307.182202664,86.7298838954652,24.8242573221483,25.3168862077389,5.78751518746952,2.92687965279829,"Europe & Central Asia","High income",-2.3,61.55,3788.4025
"India","IND",2017,6.79538341897911,1788.69770318446,40.7424969545225,28.1778136155632,10.7671989547856,3.96925793352338,1.1623961434697,"South Asia","Lower middle income",-6.23,69.67,4853.9089
"India","IND",2020,-5.77772470686801,1806.50110583878,37.7581053292768,27.3243213738562,11.6124524106018,4.81485791893405,0.973438646910149,"South Asia","Lower middle income",-12.86,88.43,7819.8649
"India","IND",2023,9.19075493028345,2270.9051808027,44.9928422877561,30.4260455714275,10.3054222433801,2.59194954513768,0.883289539766135,"South Asia","Lower middle income",-7.92,81.23,6598.3129
"Indonesia","IDN",2017,5.06978590134916,3553.51999262321,39.3554970704606,32.1606388642645,9.12057115207813,4.29267812199525,1.02232939771064,"East Asia & Pacific","Upper middle income",-2.26,29.4,864.36
"Indonesia","IDN",2020,-2.06551182934165,3739.44906563161,32.9721754002427,31.7097564518015,9.65575053126545,-0.401651435218994,0.849801187379341,"East Asia & Pacific","Upper middle income",-6.08,39.75,1580.0625
"Indonesia","IDN",2023,5.04902331835997,4192.65167890692,41.3362868707652,29.152666728683,7.45486118997106,1.53013198443368,0.842666137328498,"East Asia & Pacific","Upper middle income",-1.64,39.6,1568.16
"Iraq","IRQ",2017,-1.81975035118309,4736.32710809857,59.7809123923157,14.5851497612895,16.3052516699702,14.6503597888451,2.23055046409754,"Middle East & North Africa","Upper middle income",-1.52,55.87,3121.4569
"Iraq","IRQ",2020,-12.0367930931152,4213.99843766061,57.742316395146,7.76907557357365,22.5089088159129,-11.2201963874294,2.21938669515023,"Middle East & North Africa","Upper middle income",-12.82,72.46,5250.4516
"Iraq","IRQ",2023,0.517705525131191,4337.08705324182,69.4613207990167,15.2798397204564,17.527542508163,-15.5347237850081,2.25148890849618,"Middle East & North Africa","Upper middle income",-1.14,42.08,1770.7264
"Ireland","IRL",2017,10.0496284821662,69777.9773596176,225.953602553095,32.4589409998052,11.9231267822528,1.49993727186828,1.34979886553997,"Europe & Central Asia","High income",-0.3,65.2,4251.04
"Ireland","IRL",2020,7.1578988000836,80908.7924330406,250.10845231469,41.3354481760361,12.6067388132502,-1.92433936175075,1.26378913010119,"Europe & Central Asia","High income",-4.9,56.9,3237.61
"Ireland","IRL",2023,-5.5300073886596,91647.7687003945,237.215881337618,23.1847642480945,12.1690950536608,3.62187156697593,1.80157102010543,"Europe & Central Asia","High income",1.4,41.8,1747.24
"Israel","ISR",2017,4.3469311670646,37963.0491190696,56.2801142540924,22.2172081449299,22.0647725999189,0.00655181696347995,1.93872567441099,"Middle East & North Africa","High income",-1.13,59.83,3579.6289
"Israel","ISR",2020,-2.02161548237589,37935.5432717179,51.2366737920366,22.7316271985904,23.3727199721885,1.05710682132421,1.76367939210866,"Middle East & North Africa","High income",-10.7,71.07,5050.9449
"Israel","ISR",2023,1.82652049482384,42011.6213954855,57.9903207136983,24.3607256502322,22.3099973815371,4.54962642927481,3.00437405991345,"Middle East & North Africa","High income",-5.06,61.33,3761.3689
"Italy","ITA",2017,1.60369995294101,31635.52277108,57.5829940274911,17.5794629155864,18.7448158290116,0.709821715080693,-0.188100912559894,"Europe & Central Asia","High income",-2.5,133.7,17875.69
"Italy","ITA",2020,-8.86822122185345,29469.7989238626,53.9394839042764,18.2018164062184,20.5680570300128,1.57740278796771,-0.487095091717782,"Europe & Central Asia","High income",-9.4,154.4,23839.36
"Italy","ITA",2023,0.715372500867531,34146.0232257736,65.6408634740709,22.5173619093643,17.7580827535083,5.91461605792436,-0.0342216578672275,"Europe & Central Asia","High income",-7.2,133.9,17929.21
"Jamaica","JAM",2017,0.997123062335191,5159.34335938187,83.523172517513,22.13348108864,13.3827785913115,6.54982735214614,0.207939418780596,"Latin America & Caribbean","Upper middle income",0.45,101.23,10247.5129
"Japan","JPN",2017,1.67533175173359,35861.9728545672,34.4232135721686,25.0073498435107,19.4117955495929,-0.0743495037964408,-0.081874296046114,"East Asia & Pacific","High income",-3.1,231.32,53508.9424
"Japan","JPN",2020,-4.16876457146743,34642.9718743239,31.335208636773,25.4716981132075,20.9756766472836,0.933912186858549,-0.294194617750067,"East Asia & Pacific","High income",-9.08,258.37,66755.0569
"Jordan","JOR",2017,2.47359815449045,3940.70199181145,89.7316005071358,20.1475936480175,16.9453719425362,1.78355010971296,2.25160030043779,"Middle East & North Africa","Lower middle income",-3.61,86.1,7413.21
"Jordan","JOR",2020,-1.10275188309046,3806.87949354914,66.0599488089059,18.8898334342768,16.549956438323,-0.708587970279524,1.79543228239066,"Middle East & North Africa","Lower middle income",-10.11,104.47,10913.9809
"Kazakhstan","KAZ",2017,4.10000000257358,10404.2718646317,56.825387935971,21.6975410616293,10.5359417828743,11.211105653729,1.5579235201186,"Europe & Central Asia","Upper middle income",-4.27,19.87,394.8169
"Kazakhstan","KAZ",2020,-2.49999999628,10565.0359816235,57.0264423660931,24.7185824193274,12.742044005777,4.21085829258907,1.4089156380377,"Europe & Central Asia","Upper middle income",-7.04,26.36,694.8496
"Kazakhstan","KAZ",2023,5.09999999999999,11453.395272565,61.9623843329588,26.5183747561731,11.1466441521173,9.52224688247536,1.46415151694869,"Europe & Central Asia","Upper middle income",-1.52,22.98,528.0804
"Kenya","KEN",2017,3.83795817364721,1542.33773973372,35.9950578754074,19.895722184842,12.3350790178839,7.58193402820181,2.17412854990493,"Sub-Saharan Africa","Lower middle income",-7.4,53.87,2901.9769
"Kenya","KEN",2020,-0.272766327438816,1609.33414078281,27.2378155252369,19.3215816602225,12.4776599686236,4.94885283291357,1.96197633664853,"Sub-Saharan Africa","Lower middle income",-8.13,67.96,4618.5616
"Kenya","KEN",2023,5.55587301319866,1808.40479129677,32.0920792814469,17.2309247997492,11.9151175810981,6.10780209189015,1.98296028478422,"Sub-Saharan Africa","Lower middle income",-5.71,73.41,5389.0281
"Kiribati","KIR",2017,3.74911782642376,1769.51178893032,100.561246964827,25.4576272468706,57.0528980680463,0.917062173665101,1.50534982546091,"East Asia & Pacific","Lower middle income",34.09,20.16,406.4256
"Kiribati","KIR",2020,-1.46806718078108,1777.04492498977,76.7089561131334,14.6026789535543,54.5251898171266,4.36703115653447,1.74230469268591,"East Asia & Pacific","Lower middle income",3.57,20.98,440.1604
"Kuwait","KWT",2017,-4.71222270116762,27048.3707374372,97.8400465627886,27.0085390832752,24.4212698186636,16.2308752030311,3.69493434034851,"Middle East & North Africa","High income",15.25,19.62,384.9444
"Kuwait","KWT",2020,-4.81778982257279,25541.4107576862,82.01074583049,20.0006433871007,30.1779383382218,-16.458362953587,-0.951064116715736,"Middle East & North Africa","High income",0.14,10.23,104.6529
"Latvia","LVA",2017,3.39894872623931,14382.8612727134,128.714003328884,21.5265612714824,18.6703159549355,2.70923995206107,-0.886215573292392,"Europe & Central Asia","High income",-0.3,40.3,1624.09
"Latvia","LVA",2020,-3.46922750780554,14900.7295718866,123.88319804656,23.0296116182607,20.8896933172828,2.39332693904262,-0.701211570733301,"Europe & Central Asia","High income",-4.1,44,1936
"Latvia","LVA",2023,2.85421800106587,16890.6283099707,136.632034970681,24.6810520361847,20.2100836601062,6.03923850637449,-0.103172153311714,"Europe & Central Asia","High income",-2.4,44.4,1971.36
"Lebanon","LBN",2017,0.903028464073813,8305.57405425721,68.4554292593276,21.3940568907692,13.2087179804347,2.7485363221939,-2.61057116476665,"Middle East & North Africa","Lower middle income",-8.65,149.98,22494.0004
"Lebanon","LBN",2020,-21.3998996914321,6440.82843092922,50.1298042879627,8.09817614190237,9.13975488671309,85.5420423400206,-1.60386258157574,"Middle East & North Africa","Lower middle income",-7.37,148.71,22114.6641
"Lesotho","LSO",2017,-3.13817493733471,1097.82166812752,146.366771329494,27.3872272220396,39.6805700890466,2.01891023820184,1.24492806980041,"Sub-Saharan Africa","Lower middle income",-2.02,40.99,1680.1801
"Lesotho","LSO",2020,-8.15595879914267,944.834118658555,141.096604645578,24.3115948033679,37.1352942145085,6.54820559883913,1.18432063043163,"Sub-Saharan Africa","Lower middle income",1.18,54.69,2990.9961
"Lesotho","LSO",2023,1.82662525852363,974.382482849023,141.513755535108,28.346005688677,35.5840480176997,-0.368097835928623,1.10328678263994,"Sub-Saharan Africa","Lower middle income",7.32,61.51,3783.4801
"Libya","LBY",2017,32.4918021862688,9435.60060040046,47.5489661921214,16.1831475534531,40.2666940155162,1.80666382178316,1.59519992425695,"Middle East & North Africa","Upper middle income",-11.06,36.39,1324.2321
"Libya","LBY",2020,-29.4552967282824,6102.79864032512,50.9757934373319,9.44982817182817,48.3378160301237,-4.75412381683802,1.3484498033463,"Middle East & North Africa","Upper middle income",-22.27,36.39,1324.2321
"Libya","LBY",2023,10.1558181770326,7633.45142779936,155.655201664179,16.4803548589226,35.2836291258915,-5.34146995735976,1.12674309223491,"Middle East & North Africa","Upper middle income",8.22,36.39,1324.2321
"Lithuania","LTU",2017,4.61224310312809,15695.9993288456,144.918393101325,20.1373563967598,16.2993641257124,4.09579153130848,-1.21281970207312,"Europe & Central Asia","High income",0.4,39.1,1528.81
"Lithuania","LTU",2020,0.0428158336981426,17443.65526328,135.796565563519,21.4337157753964,18.3605454231444,2.03874418596244,-0.0256161303326233,"Europe & Central Asia","High income",-6.4,45.9,2106.81
"Lithuania","LTU",2023,0.342262716277261,18685.5523679178,149.041909014608,23.6831218098614,17.2754834531022,9.0217556386887,1.40084461829591,"Europe & Central Asia","High income",-0.7,37.1,1376.41
"Luxembourg","LUX",2017,1.31718713754285,107142.126672598,353.793991980303,17.8113229941338,16.2193608860725,2.14290452657747,2.43097641776115,"Europe & Central Asia","High income",1.4,21.8,475.24
"Luxembourg","LUX",2020,-0.510051634039826,105274.2471768,375.581396376432,17.1751509447995,18.4796236594474,3.86906326889533,1.66635867423273,"Europe & Central Asia","High income",-3.1,24.5,600.25
"Luxembourg","LUX",2023,-0.693632727692318,104590.079769081,404.458334911166,16.0946624810804,18.5953020819275,6.29005505455038,2.02002574712319,"Europe & Central Asia","High income",-0.7,24.7,610.09
"Madagascar","MDG",2017,3.93330759462793,456.851859574031,65.3434015072915,18.1394239939119,16.1225669832662,4.96153975601543,2.60345495087599,"Sub-Saharan Africa","Low income",-2.1,40.13,1610.4169
"Madagascar","MDG",2020,-7.13767162064489,422.924255422319,49.0107073664371,19.5281573240945,18.7239712521771,4.31114513583488,2.56778870397591,"Sub-Saharan Africa","Low income",-3.96,52.87,2795.2369
"Madagascar","MDG",2023,4.20304615803977,445.834551909615,61.1330416885787,19.8531858511876,15.6489428227357,7.46514940472542,2.46201530433165,"Sub-Saharan Africa","Low income",-4.2,52.66,2773.0756
"Malaysia","MYS",2017,5.81272240983328,10293.7629205362,133.155173371956,25.062965299807,12.1925918694431,3.77896094306453,1.76466064017847,"East Asia & Pacific","Upper middle income",-2.41,54.4,2959.36
"Malaysia","MYS",2020,-5.45684658426701,10171.4657842762,116.788182437638,20.9140162759915,12.9622736088155,-0.818007729183023,1.33363323143911,"East Asia & Pacific","Upper middle income",-4.9,67.69,4581.9361
"Malaysia","MYS",2023,3.55548715410509,11429.5894122241,132.064307278667,19.2403462149003,11.9492696304762,-1.87225562537837,1.23402869169549,"East Asia & Pacific","Upper middle income",-3.97,69.71,4859.4841
"Maldives","MDV",2017,7.07442871706306,10263.299119384,141.912110574952,41.1665758323434,14.5356776556599,2.12460915366097,3.3230837355609,"South Asia","Upper middle income",-3.02,63.75,4064.0625
"Maldives","MDV",2020,-32.9088287284425,7295.60221324907,114.361902904327,38.8176225499697,22.9707228266051,-3.36532468398728,2.90711274683574,"South Asia","Upper middle income",-23.7,155.67,24233.1489
"Maldives","MDV",2023,4.72639195043021,11415.939508912,150.03236994908,34.9582566076375,17.1190170144798,1.88425401280709,0.359585188904548,"South Asia","Upper middle income",-13.17,122.39,14979.3121
"Mali","MLI",2017,5.37554769647939,878.561348378099,49.4919984941972,24.1702422585387,13.3118876209049,1.67388511022737,3.18823649379751,"Sub-Saharan Africa","Low income",-2.86,38.23,1461.5329
"Mali","MLI",2020,-1.16907500952713,872.389721102137,56.0415474422019,22.1879463835306,12.3189809600663,0.473279685131288,3.01751361469378,"Sub-Saharan Africa","Low income",-5.42,47.33,2240.1289
"Mali","MLI",2023,4.71716103989503,890.613872535228,57.6543000639914,21.6867621830725,13.0596177852379,2.1918487834367,2.97400537620334,"Sub-Saharan Africa","Low income",-3.57,51.88,2691.5344
"Malta","MLT",2017,12.972119343498,28546.7780455971,213.047878484397,18.6977591119806,15.8235739470646,2.13502563545586,2.73472979835887,"Middle East & North Africa","High income",3.4,45.6,2079.36
"Malta","MLT",2020,-3.35834253154739,27890.3651055057,256.402967044059,20.7009956184046,19.6854361217616,1.86421393908336,2.2716254974907,"Middle East & North Africa","High income",-8.7,48.8,2381.44
"Malta","MLT",2023,6.79631311118804,32816.3252635461,232.46676505021,18.9299930502375,16.6980173922952,5.27725464427249,3.99255876861009,"Middle East & North Africa","High income",-4.4,47,2209
"Marshall Islands","MHL",2017,3.55815188528943,4190.93468589482,125.145250350959,22.9830603649977,55.7505849321479,2.25841782928005,-2.50442852271303,"East Asia & Pacific","Upper middle income",4.38,26.53,703.8409
"Marshall Islands","MHL",2020,-2.77288732394366,5172.57528216176,107.825971877585,20.4705541770058,61.3466501240695,6.78233643895216,-3.00092865880133,"East Asia & Pacific","Upper middle income",2.54,21.67,469.5889
"Marshall Islands","MHL",2023,-3.93487109905021,5470.42006850903,110.172232934825,20.2010412649441,53.5040107983031,6.51974948608529,-3.16867227675357,"East Asia & Pacific","Upper middle income",0.69,18.67,348.5689
"Mauritania","MRT",2017,6.27054566937677,1576.06857825162,78.8149801833884,30.2739569009753,13.381255831285,1.58393834945385,2.98778789331469,"Sub-Saharan Africa","Lower middle income",0.53,55.66,3098.0356
"Mauritania","MRT",2020,-0.360657384151068,1553.30615586591,86.7761681322741,24.7092140405357,12.2964872619914,6.4408732898183,2.92092559048913,"Sub-Saharan Africa","Lower middle income",2.78,56.49,3191.1201
"Mauritania","MRT",2023,6.50718719858594,1630.27171808744,91.4705715873539,23.4609130577968,17.1723715626544,3.37147741701096,2.96653079197429,"Sub-Saharan Africa","Lower middle income",-2.45,47.12,2220.2944
"Mauritius","MUS",2017,3.93798380632353,10247.6960577758,99.7018151211455,16.8104368937172,14.4507582566547,1.63650567594517,0.0901672663767558,"Sub-Saharan Africa","Upper middle income",-1.55,58.71,3446.8641
"Mauritius","MUS",2020,-14.5465381490166,9362.87435896817,83.2396173536449,17.1353208249977,17.5684044965848,2.57304044505899,0.00229068020969373,"Sub-Saharan Africa","Upper middle income",-9.14,80.4,6464.16
"Mauritius","MUS",2023,5.00781381755621,11093.7519139967,105.103380425553,20.2227089149363,14.3289750314105,6.58941111022855,-0.117452949112512,"Sub-Saharan Africa","Upper middle income",-4.2,76.43,5841.5449
"Mexico","MEX",2017,1.87172854186539,10193.7727202899,76.9521260407254,23.2255397759544,11.2156675514112,6.56759492062908,0.935239396499786,"Latin America & Caribbean","Upper middle income",-1.03,52.52,2758.3504
"Mexico","MEX",2020,-8.35403456576364,9234.64362409252,76.8545556992201,20.1075280610817,12.1968302771767,4.61979012344409,0.820454117563552,"Latin America & Caribbean","Upper middle income",-4.29,58.46,3417.5716
"Mexico","MEX",2023,3.2953909570288,10253.5262648956,73.7695331207325,23.9310166728338,11.1011755462719,4.48311577788125,0.872178517508623,"Latin America & Caribbean","Upper middle income",-4.29,52.64,2770.9696
"Moldova","MDA",2017,4.17561205106279,3085.33305844263,88.6233902754378,22.4256047290186,14.7555707903283,6.25246649143298,-1.72705846625605,"Europe & Central Asia","Upper middle income",-0.65,34.86,1215.2196
"Moldova","MDA",2020,-8.27597831976949,3188.91691602699,79.265722119158,24.9383609100281,17.1942044345322,5.57500940096507,-1.09803165876287,"Europe & Central Asia","Upper middle income",-5.32,36.63,1341.7569
"Moldova","MDA",2023,1.2,3760.70006337895,93.9946211488052,19.4365139692195,17.9303159195662,9.2778242250748,-2.84274212689094,"Europe & Central Asia","Upper middle income",-5.13,34.95,1221.5025
"Mongolia","MNG",2017,5.63687638694772,3956.2049437134,115.932901867963,22.3489597718333,13.9288663463462,10.8004464117482,1.92577883760149,"East Asia & Pacific","Upper middle income",-3.72,86.9,7551.61
"Mongolia","MNG",2020,-4.55775197583431,4066.03410882791,112.838647629317,23.5781782369194,15.8102434127387,3.70672176955705,1.80542008661223,"East Asia & Pacific","Upper middle income",-9.24,83.39,6953.8921
"Mongolia","MNG",2023,7.4221127615025,4456.53627552726,142.864246599181,25.3256810049806,13.0063852760592,21.7690280161027,1.3708886685104,"East Asia & Pacific","Upper middle income",2.73,46.71,2181.8241
"Montenegro","MNE",2017,4.71646527572034,6982.94131741672,105.554964991437,26.9220400312531,18.4262673202312,3.82497232809919,0.100532639617139,"Europe & Central Asia","Upper middle income",-6.89,66.93,4479.6249
"Montenegro","MNE",2020,-15.3068937570407,6460.59163175748,87.0060180817206,27.8598072942811,22.6016968367143,-0.175605916816622,-0.0260104378320954,"Europe & Central Asia","Upper middle income",-11.01,108.4,11750.56
"Montenegro","MNE",2023,6.33769754243548,8304.2554082997,118.542754014976,19.6277364558494,17.9038042740732,10.5429703323513,-0.00994290846928265,"Europe & Central Asia","Upper middle income",0.86,59.57,3548.5849
"Morocco","MAR",2017,5.05789816173446,3242.64428710938,74.1733578786573,28.135469298761,17.9819739836974,-0.0608910142931904,1.20034336418867,"Middle East & North Africa","Lower middle income",-3.3,60.26,3631.2676
"Morocco","MAR",2020,-7.17820744246774,3090.89428710938,68.8438033904364,26.2256860657523,19.4049859563358,0.142417962079094,1.02565486360782,"Middle East & North Africa","Lower middle income",-7.15,72.25,5220.0625
"Morocco","MAR",2023,3.40334130078834,3403.31982421875,93.7914030606318,25.4186603688229,18.1062323778597,6.36094888191869,1.02195181223548,"Middle East & North Africa","Lower middle income",-4.41,68.71,4721.0641
"Namibia","NAM",2017,-1.02724808856709,4476.73324402105,81.2196661011436,17.9309679447275,25.6039125172173,9.91903698902131,2.73527353433315,"Sub-Saharan Africa","Upper middle income",-4.99,43.83,1921.0689
"Namibia","NAM",2020,-8.10140201443319,3787.49943973286,76.9252424036465,13.665387319624,26.4760046729225,4.63153061468802,2.91019887709682,"Sub-Saharan Africa","Upper middle income",-8.07,64.3,4134.49
"Namibia","NAM",2023,4.44280603819576,3977.97779975114,110.770713961698,26.0973765347294,21.7553488333992,6.59887817758647,2.50947899094054,"Sub-Saharan Africa","Upper middle income",-3.14,67.16,4510.4656
"Nepal","NPL",2017,8.97727935643466,951.857298563641,44.6424106224996,30.5754363978224,8.51853832194441,8.26141254915089,0.199389989212823,"South Asia","Lower middle income",-2.69,24.99,624.5001
"Nepal","NPL",2020,-2.3696206292072,1031.53618783934,40.9188741243442,30.4692205221287,9.0677320720387,3.21740233241114,1.92583106605859,"South Asia","Lower middle income",-5.36,43.31,1875.7561
"Nepal","NPL",2023,1.98254843628392,1136.42769313825,41.5701502933145,24.5903604521329,6.62485343600964,5.74902859335131,-0.0700958873206174,"South Asia","Lower middle income",-5.83,47.12,2220.2944
"Netherlands","NLD",2017,2.78154619309936,47670.1057253297,159.646059656847,19.7582508613445,23.9046907483542,1.43932706656167,0.591203366164118,"Europe & Central Asia","High income",1.4,56,3136
"Netherlands","NLD",2020,-3.86795333823223,47086.5804192702,152.233230409706,21.2739585259834,25.419278032195,2.35573022306261,0.55554079025497,"Europe & Central Asia","High income",-3.7,53.4,2851.56
"Netherlands","NLD",2023,0.0745608349011775,51305.6282773372,165.905457011481,20.0959348969042,24.5031139969221,7.34374256326598,0.990139686700227,"Europe & Central Asia","High income",-0.4,45.8,2097.64
"New Zealand","NZL",2017,3.37873219470765,39722.6068434219,54.1432970416804,22.9685609809744,17.904225778071,3.61462378170478,2.08872272281936,"East Asia & Pacific","High income",1.36,31.1,967.21
"New Zealand","NZL",2020,-0.307246896026541,39646.3466853422,43.9772422862431,23.2335070501425,20.4371940676521,1.91744603593378,2.20478869594563,"East Asia & Pacific","High income",-4.35,43.24,1869.6976
"Nicaragua","NIC",2017,4.63120757580209,2209.63273423213,96.3805864351182,26.7613567520877,14.4104462520195,4.12384905939905,1.33184988677682,"Latin America & Caribbean","Lower middle income",-1.76,34.65,1200.6225
"Nicaragua","NIC",2020,-2.23654176262323,1950.19181218473,88.6381231228968,17.9549307712935,15.0817033768448,6.28533991128614,1.25084741191992,"Latin America & Caribbean","Lower middle income",-2.57,49.16,2416.7056
"Nicaragua","NIC",2023,4.42774384760374,2241.12235476653,105.003097611103,21.4498150899851,12.8951938413098,10.781773656599,1.37167812196347,"Latin America & Caribbean","Lower middle income",2.31,42.3,1789.29
"Niger","NER",2017,5.00536078615544,501.615305462902,39.0711117370149,25.7950329752951,15.4619253267481,0.368276728970102,3.56007044831691,"Sub-Saharan Africa","Low income",-4.12,36.51,1332.9801
"Niger","NER",2020,3.55064109436891,533.194328910254,35.5129906570841,28.3266350401009,15.7621549642209,1.16297974177712,3.29977391625444,"Sub-Saharan Africa","Low income",-4.82,44.97,2022.3009
"Niger","NER",2023,1.66763406484279,557.572652727864,46.4755580630668,21.2647169976858,13.4392076221623,3.48830909519184,3.29489175812772,"Sub-Saharan Africa","Low income",-5.37,51.81,2684.2761
"North Macedonia","MKD",2017,1.08177273813243,5510.81862920922,124.13728389629,22.4909643329785,14.920741749797,2.80702703539038,-0.40242158713311,"Europe & Central Asia","Upper middle income",-2.73,39.38,1550.7844
"North Macedonia","MKD",2020,-4.68845000956652,5743.72649424581,128.241244322257,21.5912622519723,16.7387341620846,1.37428071825137,-1.07910572041332,"Europe & Central Asia","Upper middle income",-8.05,50.85,2585.7225
"North Macedonia","MKD",2023,2.07254208845117,6393.77346589147,148.671761949798,24.7427572677964,14.9243672391341,7.76656608250489,-0.212923714310977,"Europe & Central Asia","Upper middle income",-4.61,50.83,2583.6889
"Norway","NOR",2017,2.46374626574153,76247.4116445341,69.1087817621061,24.3563320185983,23.8057622649674,4.08094936089482,0.807673181884948,"Europe & Central Asia","High income",5,38.19,1458.4761
"Norway","NOR",2020,-1.27817177234034,75287.2059527598,65.3539790413323,27.4365570585644,26.1340574738378,-2.51726060256269,0.588757324043059,"Europe & Central Asia","High income",-2.6,46.03,2118.7609
"Norway","NOR",2023,0.0721204806030329,78775.8494196261,80.3638456401269,21.6527928031412,22.0477897050686,-11.0768034229592,1.13818460655469,"Europe & Central Asia","High income",16.5,44.13,1947.4569
"Oman","OMN",2017,0.304057565922449,18277.945563615,88.9531480182956,33.3216466062388,24.5282958178672,7.29794329780007,3.28242998732701,"Middle East & North Africa","High income",-10.46,40.11,1608.8121
"Oman","OMN",2020,-3.37972052697999,17743.8858800477,91.8758908014472,31.5744572963491,26.0658781931806,-10.7835605977296,-1.50860829621662,"Middle East & North Africa","High income",-15.67,67.9,4610.41
"Oman","OMN",2023,1.18713489558853,17814.0223918279,105.916707804376,24.3495943944652,19.0557237903671,-4.73311882118645,6.52704988451128,"Middle East & North Africa","High income",6.87,37.49,1405.5001
"Pakistan","PAK",2017,4.43262590683975,1495.26187528032,25.472035002344,14.6228910849517,10.7537396161104,4.02974599325579,1.41409990353131,"South Asia","Lower middle income",-5.17,62.14,3861.3796
"Pakistan","PAK",2020,-1.27408744338709,1526.00597486307,26.7162807328814,13.1055399943358,11.7888005549132,9.9444982105729,1.80375141301202,"South Asia","Lower middle income",-7.03,80.81,6530.2561
"Pakistan","PAK",2023,-0.0398389716673506,1616.39670074066,28.6025773980658,12.3139825358492,10.3075643795423,25.9899711408111,1.54880458608849,"South Asia","Lower middle income",-7.7,78.23,6119.9329
"Palau","PLW",2017,-3.26001845520757,15076.816457849,127.92324929972,33.3330182072829,31.6743347338936,-1.03884913164372,0.0842483691607325,"East Asia & Pacific","High income",4.76,26.91,724.1481
"Palau","PLW",2020,-5.99943392532354,14232.2419350844,107.241569970825,42.7049146147276,40.6324471757298,-2.27746864749855,-0.0337173366498603,"East Asia & Pacific","High income",-13.02,52.08,2712.3264
"Panama","PAN",2017,5.7440594635578,15045.5456426827,84.0475372402933,39.3362734959631,10.9010526117332,1.7946937582834,1.71320068899723,"Latin America & Caribbean","High income",-1.92,33.56,1126.2736
"Panama","PAN",2020,-17.8212299695008,12647.082664124,68.700423510603,23.6652206907006,14.7376302528259,-0.494685753745316,1.37340966978709,"Latin America & Caribbean","High income",-10.2,61.52,3784.7104
"Panama","PAN",2023,7.39930155626219,16872.8834654731,89.5330683837851,32.2790185775176,12.1878162458929,1.70673831397947,1.30902688797168,"Latin America & Caribbean","High income",-3.9,51.23,2624.5129
"Paraguay","PRY",2017,4.81007885554041,6243.13363139058,71.0801344038377,19.1922400182425,11.1076787786728,2.15920929174615,1.42257756735462,"Latin America & Caribbean","Upper middle income",-0.44,19.85,394.0225
"Paraguay","PRY",2020,-0.819785390971916,6109.19608100615,62.7602174748561,19.882431642243,12.6444728382528,2.20392146778615,1.35198907049682,"Latin America & Caribbean","Upper middle income",-5.72,36.9,1361.61
"Paraguay","PRY",2023,4.99922791130152,6449.23028812992,82.4052107741817,20.6420379522628,12.1267410499962,2.17499450130833,1.23021616038983,"Latin America & Caribbean","Upper middle income",-3.81,41.06,1685.9236
"Peru","PER",2017,2.51883544233135,6457.41940254721,47.5135503619971,20.607596923788,13.2122751962604,3.61565826105974,1.47336535107465,"Latin America & Caribbean","Upper middle income",-2.79,24.8,615.04
"Peru","PER",2020,-10.9333065010382,5831.83024758521,44.245967197744,19.9414702059197,15.8181030380089,3.71917119669504,1.19250495254373,"Latin America & Caribbean","Upper middle income",-8.16,34.29,1175.8041
"Peru","PER",2023,-0.403242151494268,6568.0002779793,50.7851842068664,21.1939202378916,13.5642010031547,6.3353956438818,1.09975320783678,"Latin America & Caribbean","Upper middle income",-2.78,32.43,1051.7049
"Philippines","PHL",2017,6.9309883258402,3247.4503878362,68.1683697426727,25.6429281897957,11.3233663056554,2.32025994608939,1.28830186666283,"East Asia & Pacific","Lower middle income",-0.75,38.13,1453.8969
"Philippines","PHL",2020,-9.51829474045297,3198.66690008413,58.1695603022281,21.3022620640381,15.2614545873485,1.65049018681367,1.1455140860985,"East Asia & Pacific","Lower middle income",-5.55,51.64,2666.6896
"Philippines","PHL",2023,5.51894967862863,3744.69763802928,67.4199693173966,23.6345055805271,14.2212747884667,4.60143307078241,0.810000998681961,"East Asia & Pacific","Lower middle income",-4.38,56.48,3189.9904
"Poland","POL",2017,5.15245773325907,13695.6452848724,100.56589524628,17.4740439375091,17.5668407420539,1.77020284945432,0.0124800985844923,"Europe & Central Asia","High income",-1.5,50.4,2540.16
