"country","iso3c","year","crecimiento_pbi","pbi_p_c","apertura","formacion_bruta_capital","consumo_gobierno","interes_real","inflacion","poblacion","region","income","deuda_pbi.x","deficit_pbi.x","deuda_pbi.y","deficit_pbi.y"
"Saudi Arabia","SAU",2020,-3.80476473038999,22827.671935548,47.533159225048,24.4412058127305,27.3711142062152,NA,-10.1884944657451,4.833138517103,"Middle East & North Africa","High income",29.66,-10.22,29.66,-10.22
"Saudi Arabia","SAU",2023,0.542592439393161,25634.8237547841,54.1690118283683,27.8831921276095,20.9337084424946,NA,-2.18444626235993,4.63821572656175,"Middle East & North Africa","High income",22.98,-1.77,22.98,-1.77
"Senegal","SEN",2017,7.4074861863013,1312.10932776049,57.7052798455617,25.8256617810862,13.6339715657972,NA,0.598916826886537,2.88769908740551,"Sub-Saharan Africa","Lower middle income",61.14,-2.97,61.14,-2.97
"Senegal","SEN",2020,1.3420737726679,1361.79143748646,60.0468716137065,30.4531772551564,14.2802395565824,NA,1.60273383045899,2.63303572524896,"Sub-Saharan Africa","Lower middle income",90.23,-9.64,90.23,-9.64
"Senegal","SEN",2023,4.2574308328029,1458.96642332589,71.3942870327216,35.3851662555736,15.8069141188045,NA,3.05250609372929,2.38738348832592,"Sub-Saharan Africa","Lower middle income",118.38,-14.77,118.38,-14.77
"Serbia","SRB",2017,2.36339378690924,6200.26060347164,102.740445166934,17.7771152801229,17.5131315634351,NA,2.99735460836095,-0.532191341024444,"Europe & Central Asia","Upper middle income",55.26,1.32,55.26,1.32
"Serbia","SRB",2020,-0.950023991851594,6850.96677811138,100.324460810129,21.4496502483732,19.3837021106122,NA,2.6493593974983,-0.666107601320794,"Europe & Central Asia","Upper middle income",54.33,-6.91,54.33,-6.91
"Serbia","SRB",2023,3.84747112784942,8210.55401378745,114.493948658228,23.3729462507465,17.1270596804627,NA,13.8402321392915,-0.621120944154492,"Europe & Central Asia","Upper middle income",45.67,-1.21,45.67,-1.21
"Seychelles","SYC",2017,6.95416218794271,17921.5731976918,197.442236417869,24.5351766928824,21.5958431981451,9.68290886422215,2.33249048759716,1.22403375818123,"Sub-Saharan Africa","High income",56.65,-1.67,56.65,-1.67
"Seychelles","SYC",2020,-11.7398608281732,17048.361729788,153.48333156592,21.3213198960022,26.3767644643015,6.06000448762084,5.23042858538314,0.853707878128979,"Sub-Saharan Africa","High income",77.37,-15.75,77.37,-15.75
"Seychelles","SYC",2023,2.25925322283285,16242.4365925219,180.82726250166,20.5743415497622,24.3504350833088,5.2264468143974,4.08934911219852,-0.0876274304874622,"Sub-Saharan Africa","High income",55.29,-1.15,55.29,-1.15
"Sierra Leone","SLE",2017,3.20786087715987,1010.54694071207,41.5213782343591,18.8979192279547,7.11636200315235,7.59034035669437,7.49880792881387,2.38578952940087,"Sub-Saharan Africa","Low income",44.18,-5.61,44.18,-5.61
"Sierra Leone","SLE",2020,-1.2533490322766,1010.25294614757,30.5875766269584,15.5016359389335,7.75024160553093,4.07425215510514,13.3213363418963,2.30847202655897,"Sub-Saharan Africa","Low income",46.37,-3.5,46.37,-3.5
"Sierra Leone","SLE",2023,5.7100218981806,1113.86837500697,55.8696881550025,19.8142149232367,5.50386023112512,-7.34105475218207,29.117773087124,2.19524258771884,"Sub-Saharan Africa","Low income",49.47,-4.99,49.47,-4.99
"Singapore","SGP",2017,4.47689915845876,59485.3015873921,316.794409287568,25.2084180122047,10.1720211105612,2.34944261174831,2.86328612395911,0.0885954699924263,"East Asia & Pacific","High income",107.65,5.24,107.65,5.24
"Singapore","SGP",2020,-3.81470885510713,59189.70385743,332.040805481913,20.9935137666401,12.2619659464446,7.83027325670722,-2.39290245566239,-0.311904961250833,"East Asia & Pacific","High income",148.21,-6.73,148.21,-6.73
"Singapore","SGP",2023,1.82140694115385,66167.3596303607,325.69322405378,22.3944746293397,9.9992117137858,NA,-5.0186426400397,4.85831607781442,"East Asia & Pacific","High income",172.8,3.47,172.8,3.47
"Slovenia","SVN",2017,5.17440215579958,22397.7634988337,158.70213584467,18.4937257477793,18.6197208157994,NA,1.28763102357318,0.0651590392490152,"Europe & Central Asia","High income",74.9,0.1,74.9,0.1
"Slovenia","SVN",2020,-4.08500094942896,22811.8050540778,147.549008584942,19.0238928131055,20.7447344651164,NA,1.18953318282115,0.669754656164979,"Europe & Central Asia","High income",80.2,-7.7,80.2,-7.7
"Slovenia","SVN",2023,2.11259098460627,25708.8692594475,160.098444691588,21.3353082963725,19.2268565742722,NA,10.0501066773753,0.396216782960902,"Europe & Central Asia","High income",68.3,-2.6,68.3,-2.6
"Solomon Islands","SLB",2017,3.07534803424636,2075.36230008714,82.1975709060796,18.13366917397,25.979918570147,7.91412290005597,2.5766856785921,3.45614796025836,"East Asia & Pacific","Lower middle income",8.77,-2.27,8.77,-2.27
"Solomon Islands","SLB",2020,-3.3811475409836,1930.64258596415,60.2203376396925,18.8095426805104,25.1216612506935,12.1698502123639,-1.32591732051718,2.22072148638778,"East Asia & Pacific","Lower middle income",12.84,-2.44,12.84,-2.44
"South Africa","ZAF",2017,1.15794695181735,6125.6920507497,53.5359318293741,16.3988051798909,19.2360771279531,4.64731548547952,5.47332197481477,0.653837462693277,"Sub-Saharan Africa","Upper middle income",48.59,-4.02,48.59,-4.02
"South Africa","ZAF",2020,-6.1689177146757,5569.58483319272,50.7596590804177,13.7983605384555,20.6203398698938,2.19841383877743,5.3913943350576,1.62216431400652,"Sub-Saharan Africa","Upper middle income",68.93,-9.62,68.93,-9.62
"South Africa","ZAF",2023,0.698485193724835,5747.41965026414,65.1800955490051,14.9347138823163,19.3495643944684,6.38879358816707,4.80427142694981,1.32810094082844,"Sub-Saharan Africa","Upper middle income",73.36,-5.45,73.36,-5.45
"South Sudan","SSD",2017,NA,NA,NA,NA,NA,-77.5612801170287,NA,-5.41590990485178,"Sub-Saharan Africa","Low income",178.27,9.57,178.27,9.57
"South Sudan","SSD",2020,NA,NA,NA,NA,NA,14.5513067373629,NA,2.60487164966918,"Sub-Saharan Africa","Low income",48.98,-5.5,48.98,-5.5
"South Sudan","SSD",2023,NA,NA,NA,NA,NA,-20.4646907525632,NA,4.10816463205266,"Sub-Saharan Africa","Low income",51.91,8.04,51.91,8.04
"Spain","ESP",2017,2.89604207865007,27426.281015093,66.167446137857,18.9061933772299,18.5432948383965,NA,1.25794431812474,0.243134086570712,"Europe & Central Asia","High income",101.2,-3.07,101.2,-3.07
"Spain","ESP",2020,-10.9400706350371,25077.019882928,59.4461280147076,20.6159328524088,21.8157054375876,NA,1.13391454164042,0.510010189620998,"Europe & Central Asia","High income",119.3,-9.91,119.3,-9.91
"Spain","ESP",2023,2.6756634629066,28569.8436387056,72.1917288917484,19.709889182847,19.4635472701498,NA,6.23528006974459,1.16881504089364,"Europe & Central Asia","High income",105.2,-3.34,105.2,-3.34
"Sri Lanka","LKA",2017,6.46068127065753,4436.00789945768,47.1404098004644,31.6001879090711,7.85322795456497,5.78078147661926,5.47284529625102,1.14388758411593,"South Asia","Lower middle income",72.26,-5.1,72.26,-5.1
"Sri Lanka","LKA",2020,-4.62451503749502,4227.23315306594,37.089118857292,25.56406175833,10.3979083372906,NA,3.10430535364954,0.530626559530355,"South Asia","Lower middle income",96.88,-13.36,96.88,-13.36
"Sri Lanka","LKA",2023,-2.3298481898334,3964.91987394354,43.5362302960951,17.8405226610902,6.77749233444335,NA,16.6674742441681,-0.651320770103285,"South Asia","Lower middle income",110.38,-8.32,110.38,-8.32
"Sudan","SDN",2017,0.70925628476644,1261.87353515625,17.8313898297102,10.7686344431485,6.42960097705768,NA,34.6223707315316,3.46430091592296,"Sub-Saharan Africa","Low income",149.54,-6.07,149.54,-6.07
"Sudan","SDN",2020,-3.62980082410752,1056.86474609375,9.95514507626151,5.78653523341068,14.44544106941,NA,115.65291501439,2.6882512565735,"Sub-Saharan Africa","Low income",278.33,-6.03,278.33,-6.03
"Suriname","SUR",2017,1.56603782534897,8338.69235401862,NA,NA,NA,-10.7066949477175,28.1451055406702,1.00824404428043,"Latin America & Caribbean","Upper middle income",73.03,-8.62,73.03,-8.62
"Suriname","SUR",2020,-15.9751917148622,7213.10766669943,NA,NA,NA,-20.9489514740077,45.2177563492464,1.07530477821816,"Latin America & Caribbean","Upper middle income",146.44,-11.95,146.44,-11.95
"Suriname","SUR",2023,2.53956675446825,7195.10209033209,NA,NA,NA,-13.6811026897366,32.2686064902092,0.914027369002208,"Latin America & Caribbean","Upper middle income",98.23,-1.68,98.23,-1.68
"Sweden","SWE",2017,1.8251560179849,51985.9324672002,85.9212504203118,24.5654123027153,26.2619555666305,NA,2.22655133550273,1.34744505956262,"Europe & Central Asia","High income",41.9,1.3,41.9,1.3
"Sweden","SWE",2020,-2.0053375219518,51715.7810359674,84.3307817719974,24.5218561005446,26.5311658405992,NA,1.79366290628502,0.722703912882934,"Europe & Central Asia","High income",40.4,-3.2,40.4,-3.2
"Sweden","SWE",2023,-0.114161935397789,54557.129996126,106.740878308822,25.0107249623842,26.0248999419363,NA,6.03613421896053,0.472717863265105,"Europe & Central Asia","High income",32,-0.9,32,-0.9
"Switzerland","CHE",2017,1.36279965488859,84967.5886498224,123.621807421715,27.1488889098075,11.5093914812255,3.00636734422767,-0.367869167376838,0.933155888738653,"Europe & Central Asia","High income",41.75,0.9,41.75,0.9
"Switzerland","CHE",2020,-2.14173712008038,84637.0132935333,121.785978141921,26.9939096017202,12.1264545910032,3.35750970986686,-0.699187710432241,0.730676195047382,"Europe & Central Asia","High income",43.2,-2.7,43.2,-2.7
"Switzerland","CHE",2023,0.683328174376044,90084.8341661309,135.32000224909,25.8242433719251,11.2574218352381,1.95038923018577,0.896277329147281,1.25678260643691,"Europe & Central Asia","High income",38.68,0.4,38.68,0.4
"Tajikistan","TJK",2017,7.10000041864309,1042.26391757642,53.7861046057767,31.245780585806,11.3864820445011,18.0694406715722,9.80546714084267,2.45467083241302,"Europe & Central Asia","Lower middle income",46.3,-5.65,46.3,-5.65
"Tajikistan","TJK",2020,4.40000111553493,1171.90127480359,55.7491040194954,27.5736883667249,11.5680045927562,NA,1.65596010469615,2.27553632959872,"Europe & Central Asia","Lower middle income",50.94,-4.34,50.94,-4.34
"Tajikistan","TJK",2023,8.29999921651935,1407.1075436221,65.6347010367354,28.3003294116229,10.6621971920935,NA,3.74356638768386,2.01812009749216,"Europe & Central Asia","Lower middle income",29.95,-0.93,29.95,-0.93
"Tanzania","TZA",2017,6.76227716834148,1001.88745117188,33.1125919853124,35.1589886009781,8.50343167431648,14.7469986361945,2.63812393333545,3.3414302210835,"Sub-Saharan Africa","Lower middle income",40.11,-1.14,40.11,-1.14
"Tanzania","TZA",2020,1.99196460647855,1041.25964355469,27.9630151969884,40.5342442670396,7.69958423897104,9.63750201675332,6.42301399038681,2.99305168844906,"Sub-Saharan Africa","Lower middle income",41.27,-2.56,41.27,-2.56
"Tanzania","TZA",2023,5.06952353203394,1092.86413574219,38.212034806339,42.726818190292,8.75962998482192,NA,2.74821189393757,2.90250073555304,"Sub-Saharan Africa","Lower middle income",47.8,-3.67,47.8,-3.67
"Thailand","THA",2017,4.1776810321001,6076.74307700082,120.891427433638,23.1083649306357,16.2984037874409,2.4697146237614,1.8999449899777,0.422963510133952,"East Asia & Pacific","Upper middle income",41.78,-0.42,41.78,-0.42
"Thailand","THA",2020,-6.05003846851622,6035.18627737077,97.8007432465178,23.212428656105,17.7948874074302,4.65169004750105,-1.29877505741581,0.166540794566251,"East Asia & Pacific","Upper middle income",49.42,-4.47,49.42,-4.47
"Thailand","THA",2023,2.01775095328327,6408.41432577294,128.824114152375,22.9312009556512,16.6164810176384,2.97300810909624,1.27492169842496,-0.0458651887192549,"East Asia & Pacific","Upper middle income",62.32,-1.98,62.32,-1.98
"Togo","TGO",2017,4.00813326162304,774.276909071917,57.6019844158645,16.9689126156003,13.9788077327509,NA,-0.88495153357762,2.49897565726694,"Sub-Saharan Africa","Low income",57.11,-0.21,57.11,-0.21
"Togo","TGO",2020,1.99215501870344,806.956490395231,55.5485385608639,21.3309073834957,13.225730719568,NA,1.93311361980237,2.41247393684318,"Sub-Saharan Africa","Low income",62.21,-7.05,62.21,-7.05
"Togo","TGO",2023,6.40792215636242,896.874686928368,61.4273567726824,22.9544796791665,12.5811386281887,NA,2.59456529883668,2.33345506489111,"Sub-Saharan Africa","Low income",68.6,-6.73,68.6,-6.73
"Tonga","TON",2017,3.20231976224244,4568.62484962494,88.0434925855836,25.8549017131768,20.0801070506833,2.17541631992967,5.57528435727959,-0.159332355407353,"East Asia & Pacific","Upper middle income",44.72,3.58,44.72,3.58
"Tonga","TON",2020,1.78339589901164,4656.93187493267,83.4579923473471,23.3077986438709,22.4936141495757,7.35787829297629,0.438444047617239,0.0331168127621577,"East Asia & Pacific","Upper middle income",42.55,5.25,42.55,5.25
"Tonga","TON",2023,2.08415583636545,4710.34865662378,94.137150443189,27.2542361076779,29.1295690088003,7.75986514458571,-0.0224814076680673,-0.424539964766316,"East Asia & Pacific","Upper middle income",43.95,6.14,43.95,6.14
"Trinidad and Tobago","TTO",2017,-4.81858890676506,17437.5537752202,NA,20.6585336342458,NA,1.09968760274572,7.8143786440738,0.202027127649021,"Latin America & Caribbean","High income",40.07,-10.45,40.07,-10.45
"Trinidad and Tobago","TTO",2020,-8.90279446006656,15686.0929022811,NA,20.9681333096792,NA,9.12923510832121,-2.35888678754692,0.200680476473799,"Latin America & Caribbean","High income",60.3,-11.78,60.3,-11.78
"Trinidad and Tobago","TTO",2023,1.42711339770401,15926.3168523122,NA,NA,NA,22.0501919920388,-11.904412784526,0.124756950526578,"Latin America & Caribbean","High income",59.32,-1.16,59.32,-1.16
"Tunisia","TUN",2017,2.23783867965943,4062.22677519573,95.8088058699264,20.0457791523505,19.1243144155316,NA,4.71388569389377,1.05116025482594,"Middle East & North Africa","Lower middle income",67.1,-5.61,67.1,-5.61
"Tunisia","TUN",2020,-9.01193412390238,3749.26722435797,84.3382668589088,15.8591355298359,21.635603056348,NA,6.80569317573834,0.830022185577052,"Middle East & North Africa","Lower middle income",77.71,-9.06,77.71,-9.06
"Tunisia","TUN",2023,0.0391565674939329,3958.56222854122,112.914872312811,15.7261881144138,19.4468213301164,NA,7.27160228165806,0.666925034776371,"Middle East & North Africa","Lower middle income",84.01,-7.03,84.01,-7.03
"Turkmenistan","TKM",2017,6.50000004682975,6222.55590558882,53.5753567069955,40.8398999563062,15.1866779165599,NA,-1.54244268478659,2.28530711165221,"Europe & Central Asia","Upper middle income",24.7,-2.84,24.7,-2.84
"Turkmenistan","TKM",2020,5.900000048526,6965.11226889286,35.9365938526967,22.3554061722467,12.174441735313,NA,-4.34974180757671,2.12265535789649,"Europe & Central Asia","Upper middle income",15.36,-0.16,15.36,-0.16
"Turkmenistan","TKM",2023,6.30015758549871,7880.44528570939,34.0992738017257,18.318481062766,12.7079042982832,NA,-3.2837127112537,1.83970100027524,"Europe & Central Asia","Upper middle income",5.46,0.11,5.46,0.11
"Tuvalu","TUV",2017,2.44839285714286,3666.20189700038,NA,NA,NA,NA,2.96996222836934,-0.559660160739733,"East Asia & Pacific","Upper middle income",12.05,2.1,12.05,2.1
"Tuvalu","TUV",2020,-4.27493206901397,4233.0183205634,NA,NA,NA,NA,0.890825244312992,-1.73502922439289,"East Asia & Pacific","Upper middle income",12.1,13.69,12.1,13.69
"Tuvalu","TUV",2023,3.85280919517032,4773.34085526672,NA,NA,NA,NA,6.0040987048763,-1.77710654146662,"East Asia & Pacific","Upper middle income",6.67,15.34,6.67,15.34
"Uganda","UGA",2017,3.13140551723596,871.093880017151,36.8370529334101,24.052422886294,8.00943502980076,15.8908471124484,4.64905081962502,3.49059590870242,"Sub-Saharan Africa","Low income",33.64,-3.83,33.64,-3.83
"Uganda","UGA",2020,2.95130642218098,917.0350317644,37.0006923916369,23.5178704044069,9.51141446504173,NA,2.72148444149991,3.33341751069644,"Sub-Saharan Africa","Low income",46.35,-7.76,46.35,-7.76
"Uganda","UGA",2023,5.33697295511469,955.745797275462,33.3416963302219,22.084367974066,9.56616058785446,NA,6.74801516641013,2.80083228962433,"Sub-Saharan Africa","Low income",50.51,-4.87,50.51,-4.87
"Ukraine","UKR",2017,2.35997228099491,2217.7529296875,104.034982911399,15.7762894271386,20.6834635537649,-4.68048423181966,22.0983174978017,-0.397112648136029,"Europe & Central Asia","Upper middle income",71.62,-2.36,71.62,-2.36
"Ukraine","UKR",2020,-3.75281793983162,2324.107421875,79.1564523761815,13.3659764293256,19.2950967142315,3.62431779033836,10.2949601378763,-0.619037730087783,"Europe & Central Asia","Upper middle income",60.51,-5.92,60.51,-5.92
"Ukraine","UKR",2023,5.53473354745886,2164.26123046875,77.5096141935657,19.887850879026,41.8556928744753,1.86637148839928,19.8744638547436,-8.42300777431605,"Europe & Central Asia","Upper middle income",81.21,-19.34,81.21,-19.34
"United Arab Emirates","ARE",2017,0.735068713941203,42690.2147810875,170.92080687494,NA,13.0457765453002,NA,4.9862131440172,3.17379785893425,"Middle East & North Africa","High income",21.17,-0.16,21.17,-0.16
"United Arab Emirates","ARE",2020,-4.95705243303316,40776.6308713329,185.280552445405,NA,15.1795645383213,NA,-12.0313053012111,-0.474850154644905,"Middle East & North Africa","High income",30.12,-2.42,30.12,-2.42
"United Arab Emirates","ARE",2023,3.61870653118159,42507.7873410123,202.332536002327,NA,12.4192015319664,NA,-1.30420015855995,3.97717097504667,"Middle East & North Africa","High income",31.91,5.82,31.91,5.82
"United Kingdom","GBR",2017,2.65650487566202,46439.8616757792,63.1216500310687,18.2480328761545,18.6593209449109,NA,1.85511702317338,0.545706020084833,"Europe & Central Asia","High income",86.3,-2.4,86.3,-2.4
"United Kingdom","GBR",2020,-10.296918859171,42429.1857996453,58.7811375973028,17.5110744735168,22.6109420267119,NA,4.96982050842443,0.169447088341033,"Europe & Central Asia","High income",105.84,-13.17,105.84,-13.17
"United Kingdom","GBR",2023,0.39708234553963,47251.4387159432,65.0323382579942,17.6321055184357,20.5473252470783,NA,6.88853758661627,1.30497972307431,"Europe & Central Asia","High income",100.35,-6.05,100.35,-6.05
"United States","USA",2017,2.45762230175086,58435.9707521832,27.1253382222874,20.9891678107732,13.8471337748498,2.2652963786515,1.79080328635395,0.692906252591617,"North America","High income",106.37,-4.79,106.37,-4.79
"United States","USA",2020,-2.16302913866512,59484.0335530935,23.0797778694073,21.5877368777572,14.8957448696632,2.18628189915975,1.32883273821456,0.408427566758519,"North America","High income",132.51,-14.12,132.51,-14.12
"United States","USA",2023,2.88755600905984,65505.2557007675,24.8993631439946,21.3906217189467,13.4338338893136,NA,3.59839135378085,0.83149318773707,"North America","High income",119.84,-7.8,119.84,-7.8
"Uruguay","URY",2017,1.74037643374211,17611.6036701032,46.3780042035515,16.2395166023116,NA,7.71512605667264,5.68010483514479,0.270549143036717,"Latin America & Caribbean","High income",55.82,-2.51,55.82,-2.51
"Uruguay","URY",2020,-7.35732706484723,16443.3635000843,47.7318733182088,15.4357491872963,NA,0.458650581140736,10.723425814045,0.0518527053450753,"Latin America & Caribbean","High income",68.22,-4.64,68.22,-4.64
"Uruguay","URY",2023,0.742128785315927,18378.9833563662,52.910987066463,17.1960361195822,NA,8.20235085906623,3.41312548351563,-0.0835522251458198,"Latin America & Caribbean","High income",64,-3.14,64,-3.14
"Uzbekistan","UZB",2017,4.39527463349263,2995.76761437743,42.5595081895289,22.9671633501313,11.2974060135322,-13.6914121089351,33.6793703838878,1.69442489458676,"Europe & Central Asia","Lower middle income",17.26,1.04,17.26,1.04
"Uzbekistan","UZB",2020,1.56334277260515,3249.05191094018,56.0515308349971,34.544998301372,14.6422818278123,10.6054397752975,10.6103382243624,1.86830671569358,"Europe & Central Asia","Lower middle income",33.67,-2.95,33.67,-2.95
"Uzbekistan","UZB",2023,6.29141635082311,3725.67414578619,66.1051443040372,32.4291992653023,14.4844754028703,7.31578258221995,13.823039902276,2.02114614047908,"Europe & Central Asia","Lower middle income",32.18,-4.03,32.18,-4.03
"Vanuatu","VUT",2017,4.41266598569969,2946.96186165079,105.526573713997,27.1438658614984,17.436529766986,5.57507665751726,4.15810575892219,2.3321325606252,"East Asia & Pacific","Lower middle income",52.63,-1.2,52.63,-1.2
"Vanuatu","VUT",2020,-4.99249142889525,2771.87098808052,69.9148948336494,32.7097370602979,23.4063033098571,6.78646523386301,2.78534184329737,2.32661131084294,"East Asia & Pacific","Lower middle income",48.03,-1.95,48.03,-1.95
"Vanuatu","VUT",2023,-0.964792281661744,2651.47349372082,NA,NA,NA,-4.39312379035643,13.9414210062978,2.32481600892244,"East Asia & Pacific","Lower middle income",41.78,-0.95,41.78,-0.95
"Viet Nam","VNM",2017,6.94019037359206,2868.13680013379,160.98008365887,30.5447649065873,10.1349272840895,2.59151415896465,4.36292014766431,1.24420473643635,"East Asia & Pacific","Lower middle income",46.62,-1.96,46.62,-1.96
"Viet Nam","VNM",2020,2.86541320912272,3303.16949807493,163.245862814935,30.2778176424342,9.47881328344632,6.09064299683403,1.46747814810814,0.927434295850725,"East Asia & Pacific","Lower middle income",41.32,-2.86,41.32,-2.86
"Viet Nam","VNM",2023,5.06502391455075,3775.46375555802,164.818071269894,30.1077352983759,8.84756445434067,7.08136836215213,2.09339091583757,0.671429250652247,"East Asia & Pacific","Lower middle income",34.26,-1.72,34.26,-1.72
"Zambia","ZMB",2017,3.52586277149926,1308.76829240086,71.5856946542566,38.8072565095918,13.7207952422721,2.0914904852687,10.0728370854916,3.06754137743233,"Sub-Saharan Africa","Lower middle income",66.61,-7.5,66.61,-7.5
"Zambia","ZMB",2020,-2.78505506545167,1228.73500113195,79.2068494095955,29.8228506521771,14.6896417176015,-3.89303245235305,13.9138706178858,2.9041649369132,"Sub-Saharan Africa","Lower middle income",140,-13.76,140,-13.76
"Zambia","ZMB",2023,5.36794285493059,1330.85998216751,78.2418870451485,26.4374095105745,13.312782708599,NA,7.09462960303757,2.79406758723844,"Sub-Saharan Africa","Lower middle income",129.06,-5.48,129.06,-5.48
"Zimbabwe","ZWE",2017,4.7344112255433,1422.1934603003,55.028317831061,11.3993419178061,11.6514896623328,-64.0569870384888,197.454659077932,1.44285382068925,"Sub-Saharan Africa","Lower middle income",48.98,-7.37,48.98,-7.37
"Zimbabwe","ZWE",2020,-7.81693284075131,1230.19155671068,47.3133820116249,10.0460728775315,8.86785549176631,-81.1321140704273,604.945608779248,1.65935280874134,"Sub-Saharan Africa","Lower middle income",56.81,-0.34,56.81,-0.34
"Zimbabwe","ZWE",2023,5.33677037339527,1417.55775908425,50.7949638787374,12.1978502625254,15.0892334278599,-73.5404302655762,921.535255534972,1.67709591394986,"Sub-Saharan Africa","Lower middle income",76.13,-3.9,76.13,-3.9
